#3
sailor
#3
sid,sname,age
18445,954,14880,9
18446,2600,17916,4
18447,5428,18868,6
18448,3562,785,19
18449,2354,17499,14
18450,1155,13178,14
18451,2983,6728,5
18452,7738,15622,24
18453,8592,16380,24
18454,338,17482,8
18455,5281,7900,17
18456,1142,1313,12
18457,4317,2423,8
18458,6770,16095,2
18459,2241,7577,9
18460,6035,12646,19
18461,7854,1050,5
18462,1457,12652,18
18463,3030,6433,24
18464,3602,8017,2
18465,1748,10180,2
18466,9112,16563,16
18467,688,2423,20
18468,699,13677,13
18469,2451,12427,13
18470,1362,10995,10
18471,6508,5114,5
18472,1859,4969,20
18473,1251,7649,19
18474,9497,16225,18
18475,5223,1431,18
18476,2557,10044,8
18477,9809,6258,14
18478,7028,10694,13
18479,9655,14310,9
18480,6520,18012,1
18481,2025,3337,19
18482,5607,14189,4
18483,8902,19779,7
18484,2478,15722,11
18485,8819,2383,8
18486,654,10954,15
18487,8175,19788,3
18488,2360,3106,6
18489,8515,18959,18
18490,6756,4409,13
18491,4529,9463,12
18492,7512,14944,16
18493,9721,19231,9
18494,5752,7312,13
18495,352,14663,13
18496,1051,16419,10
18497,2013,18002,5
18498,7565,16689,22
18499,8922,19331,1
18500,5351,14184,19
18501,4241,4292,19
18502,7276,15898,8
18503,9639,2615,9
18504,6656,1865,15
18505,2502,4846,15
18506,6059,4016,11
18507,7101,14929,4
18508,3055,9487,8
18509,3653,13929,16
18510,5707,17181,19
18511,6329,8741,7
18512,6007,3023,4
18513,7448,6153,23
18514,2139,2824,17
18515,436,10713,20
18516,5817,10127,15
18517,2875,5725,19
18518,5895,16499,24
18519,6345,2372,18
18520,4482,7247,3
18521,6743,7864,7
18522,5914,655,16
18523,3338,12990,3
18524,4728,17223,22
18525,4840,9926,15
18526,4369,5239,23
18527,5136,15672,5
18528,466,5666,14
18529,150,869,15
18530,2897,19325,1
18531,4108,5933,23
18532,8398,10792,18
18533,4185,9046,13
18534,1507,4958,21
18535,5010,16293,11
18536,8727,2110,8
18537,3575,3952,21
18538,8016,18693,14
18539,9084,12555,3
18540,6990,11529,24
18541,441,884,17
18542,587,1240,14
18543,9479,12884,23
18544,8573,369,20
18545,4358,7258,13
18546,3333,10913,12
18547,1477,2847,23
18548,2835,18643,19
18549,1759,12185,9
18550,3666,18629,22
18551,6381,14391,22
18552,5137,2131,5
18553,1737,8845,19
18554,8606,18496,12
18555,3720,10005,5
18556,471,7316,14
18557,431,11502,2
18558,6414,11026,11
18559,514,15214,3
18560,9146,17658,11
18561,2026,11627,18
18562,449,4384,8
18563,9338,18444,7
18564,3321,3193,3
18565,7160,5743,6
18566,4767,18229,11
18567,5896,2576,6
18568,7902,6469,9
18569,8298,19935,5
18570,4418,9245,9
18571,917,5183,14
18572,2999,13160,9
18573,7486,6543,7
18574,8803,2266,11
18575,3155,14222,10
18576,9788,18508,7
18577,2166,11495,21
18578,6802,6500,19
18579,2094,8248,7
18580,3564,4303,6
18581,1307,9841,12
18582,9105,4808,22
18583,5440,8322,16
18584,8741,14563,15
18585,1509,14187,1
18586,7998,9495,15
18587,9410,17020,2
18588,9042,4504,22
18589,4967,8230,23
18590,8053,1812,6
18591,856,7844,3
18592,586,14992,15
18593,9838,8101,12
18594,5150,8695,13
18595,6350,6851,21
18596,2650,10587,15
18597,7387,8191,23
18598,6456,8310,9
18599,1511,4531,7
18600,5724,8277,20
18601,9664,14776,8
18602,3836,15771,9
18603,4724,1846,24
18604,3943,16321,2
18605,1418,8520,10
18606,5621,5383,22
18607,410,4634,22
18608,3185,1332,17
18609,3080,8801,24
18610,7479,18151,13
18611,3545,8228,24
18612,6418,10973,17
18613,1838,5030,14
18614,5107,15853,11
18615,6559,6889,15
18616,8680,10077,24
18617,9479,11780,23
18618,3842,10628,5
18619,9468,12957,17
18620,6446,1511,9
18621,3593,14490,5
18622,4368,797,10
18623,786,10000,22
18624,7203,7567,1
18625,3287,10607,11
18626,4452,13253,18
18627,876,8802,23
18628,9873,15999,8
18629,5657,19405,22
18630,8091,13901,22
18631,239,10786,5
18632,2056,3028,2
18633,2524,4383,8
18634,1889,15789,1
18635,1122,4553,6
18636,9398,1111,1
18637,7431,10033,24
18638,9501,11141,16
18639,4123,7441,23
18640,8663,17423,2
18641,5247,5389,20
18642,9766,13930,21
18643,8418,2463,10
18644,3710,3857,11
18645,4176,17974,16
18646,9324,17501,14
18647,1079,12519,22
18648,8790,1321,5
18649,9156,1476,24
18650,5405,15866,19
18651,1436,7722,9
18652,2351,13284,13
18653,1989,2714,13
18654,3717,1960,23
18655,6222,7442,8
18656,5418,10651,16
18657,9849,9597,12
18658,3523,15168,6
18659,1550,12915,5
18660,6116,1219,15
18661,8569,6026,8
18662,5996,4548,20
18663,955,3651,6
18664,1307,14671,18
18665,412,14726,13
18666,9823,5137,17
18667,8846,7476,13
18668,3240,11113,8
18669,2824,15827,16
18670,1028,1603,1
18671,3166,11746,2
18672,9086,10296,20
18673,6026,451,4
18674,5021,8927,9
18675,4239,17084,18
18676,7577,6223,1
18677,7173,3453,10
18678,5095,14541,17
18679,815,10659,18
18680,165,6345,11
18681,1791,19854,3
18682,2161,16282,4
18683,6646,2653,6
18684,7313,7595,6
18685,5493,7651,23
18686,1913,18001,17
18687,5672,10494,12
18688,6056,7710,22
18689,6296,16143,21
18690,3877,16542,24
18691,511,11723,17
18692,7087,6462,11
18693,2477,4156,1
18694,6001,1862,5
18695,8007,19721,20
18696,1547,19205,9
18697,7597,17803,16
18698,442,8986,20
18699,9559,11469,15
18700,1949,11731,1
18701,2861,5540,8
18702,2397,13605,20
18703,5290,16812,2
18704,4739,18874,17
18705,6615,19343,11
18706,3018,16099,10
18707,1146,9498,21
18708,5158,12559,23
18709,3490,138,4
18710,9129,15058,18
18711,8465,1055,15
18712,331,6280,20
18713,8730,11221,8
18714,9994,12515,3
18715,2851,5716,23
18716,9407,7655,12
18717,3610,13082,19
18718,2078,1606,3
18719,1601,15406,16
18720,3686,17813,17
18721,6568,12323,3
18722,3099,12549,22
18723,711,12568,16
18724,6156,8576,6
18725,937,2306,21
18726,7273,4615,9
18727,9905,8168,15
18728,6548,11038,3
18729,9812,12773,24
18730,5096,17460,14
18731,1671,10089,17
18732,6325,6853,1
18733,319,19505,16
18734,556,17393,19
18735,8291,14909,6
18736,5246,2283,24
18737,2626,8657,13
18738,3069,7562,12
18739,492,41,2
18740,9890,6574,24
18741,9185,11229,19
18742,1095,8970,23
18743,5736,9224,19
18744,8396,13908,7
18745,6839,18699,13
18746,8699,16514,20
18747,8735,9132,13
18748,75,4941,11
18749,42,17204,4
18750,1882,11666,9
18751,9454,860,16
18752,6696,2742,8
18753,9990,14393,8
18754,3010,19021,16
18755,1924,8460,18
18756,2841,12462,11
18757,9435,3588,5
18758,2579,2310,21
18759,4643,18222,8
18760,3153,2107,15
18761,7981,7708,22
18762,4321,17886,16
18763,6090,286,20
18764,2306,17419,3
18765,5095,11450,13
18766,8716,16302,20
18767,7027,14401,6
18768,6832,4893,10
18769,1643,13750,23
18770,7745,4106,6
18771,9938,13673,15
18772,7087,10059,14
18773,7751,15206,13
18774,851,13503,15
18775,6454,14258,8
18776,704,14968,14
18777,3666,11855,3
18778,4904,12252,10
18779,3513,2299,4
18780,4741,5357,5
18781,7250,16691,20
18782,5719,4738,5
18783,4918,16016,2
18784,9399,1931,2
18785,2954,12353,2
18786,6283,756,13
18787,955,1879,23
18788,3846,8158,15
18789,1301,10068,2
18790,2291,7150,10
18791,4250,6021,12
18792,3219,7203,21
18793,7999,1470,12
18794,1213,11572,23
18795,4735,8534,12
18796,412,3901,24
18797,3405,14460,2
18798,6090,7572,5
18799,2677,6809,11
18800,1965,8837,18
18801,1163,5255,11
18802,6816,10299,20
18803,5624,19470,7
18804,2043,16569,24
18805,558,19485,13
18806,9916,18222,24
18807,1164,1777,8
18808,761,17773,16
18809,3110,16320,23
18810,3186,1085,1
18811,4140,12068,16
18812,7426,100,8
18813,5043,15838,22
18814,7007,9578,6
18815,7375,2724,22
18816,1129,11066,10
18817,6586,5523,11
18818,4455,1601,9
18819,4252,803,9
18820,8089,7413,17
18821,8731,4876,23
18822,2379,15806,6
18823,3327,6264,24
18824,1995,9747,3
18825,695,8316,15
18826,869,6774,19
18827,7400,3962,7
18828,5182,13201,19
18829,5904,19371,13
18830,2787,6348,24
18831,9419,13909,11
18832,2128,16552,6
18833,3023,9992,9
18834,6696,15604,6
18835,4351,9183,19
18836,3102,7520,16
18837,7431,6767,17
18838,6217,1379,5
18839,4363,7099,15
18840,1412,12950,20
18841,7017,1081,24
18842,44,5153,20
18843,6980,17134,15
18844,3749,15691,21
18845,4066,1408,11
18846,227,1662,5
18847,9893,5605,15
18848,8591,10712,24
18849,2635,6404,16
18850,2488,15531,12
18851,6514,3223,21
18852,5242,19358,18
18853,2443,8614,5
18854,9970,12244,13
18855,762,7366,14
18856,8625,4301,24
18857,7547,8274,7
18858,3829,3038,9
18859,2293,16853,13
18860,168,14820,23
18861,1655,8986,2
18862,1155,14469,15
18863,9870,17650,3
18864,6918,15567,16
18865,9995,19847,17
18866,733,15659,5
18867,4253,8020,3
18868,6280,9882,9
18869,2009,5372,1
18870,4849,5898,4
18871,2078,4551,17
18872,2640,16631,4
18873,4392,19213,16
18874,9305,17509,8
18875,8961,1259,16
18876,6195,7667,4
18877,6992,3121,2
18878,3512,11831,9
18879,8324,10751,23
18880,7173,18293,11
18881,6141,10043,15
18882,9773,9681,14
18883,9627,14710,4
18884,5052,12681,20
18885,5225,9896,13
18886,7726,14637,11
18887,7276,11629,22
18888,8498,15714,4
18889,656,17132,16
18890,3498,8634,8
18891,2077,14438,2
18892,1901,6328,9
18893,7450,18378,14
18894,846,13136,16
18895,9987,3880,13
18896,2375,16575,3
18897,8145,1196,20
18898,5241,19796,8
18899,5696,15288,18
18900,4488,18234,16
18901,9148,12258,8
18902,8669,5951,22
18903,7763,6650,5
18904,1523,553,20
18905,8523,12860,23
18906,2374,17021,15
18907,6170,16563,1
18908,5393,10707,9
18909,4883,13673,18
18910,7128,12409,14
18911,6570,5926,1
18912,9515,3396,2
18913,3441,2638,22
18914,6099,9223,12
18915,9184,13245,1
18916,9928,13436,9
18917,4087,6644,22
18918,1247,16636,3
18919,5997,7511,2
18920,9320,7571,15
18921,1801,1271,18
18922,6265,9906,18
18923,8058,18017,12
18924,8808,17868,18
18925,6953,143,9
18926,5317,12419,21
18927,3398,9912,1
18928,3853,6083,7
18929,6388,10646,12
18930,9237,7037,20
18931,9664,8243,19
18932,2826,8595,10
18933,7843,5839,5
18934,3008,3740,19
18935,8736,10559,11
18936,1942,8588,20
18937,7166,1361,19
18938,2045,11844,22
18939,6021,15896,19
18940,4238,19754,24
18941,2670,17643,14
18942,6790,18287,12
18943,9659,8254,14
18944,9695,14948,8
18945,7063,781,8
18946,2409,10234,19
18947,8495,8892,3
18948,6398,4143,7
18949,397,15240,20
18950,8704,13612,16
18951,6383,7209,8
18952,2040,678,8
18953,2220,3893,15
18954,9576,4565,1
18955,2474,14942,8
18956,4257,9964,14
18957,5745,7223,7
18958,9832,11488,14
18959,8602,12543,17
18960,2653,12788,4
18961,6613,1912,18
18962,9424,6624,10
18963,248,10047,1
18964,38,380,8
18965,1627,17837,6
18966,862,7850,12
18967,9632,12280,7
18968,2669,5918,8
18969,3519,13102,19
18970,7612,6876,10
18971,6299,19135,14
18972,4612,5927,4
18973,2846,6099,10
18974,9337,8020,24
18975,5480,11414,9
18976,9661,16411,17
18977,3268,15480,6
18978,2150,6042,1
18979,8887,7890,20
18980,4127,11810,17
18981,6010,5272,4
18982,5985,7477,2
18983,7618,14030,15
18984,838,16032,3
18985,442,591,6
18986,2679,14377,18
18987,9773,7718,21
18988,1035,8689,14
18989,1721,8300,16
18990,5299,11451,22
18991,3330,17439,18
18992,7398,6654,4
18993,8374,18991,5
18994,2800,4085,3
18995,871,4860,24
18996,1472,3415,7
18997,8125,12415,17
18998,746,8709,5
18999,8417,9951,20
19000,5888,8528,24
19001,4077,4639,4
19002,6937,15017,23
19003,3731,6089,17
19004,757,8612,19
19005,5284,13947,5
19006,7155,328,5
19007,5974,498,6
19008,3822,14350,23
19009,2263,5169,11
19010,5099,17963,21
19011,3083,4972,13
19012,2381,17447,24
19013,9902,7869,12
19014,428,15483,21
19015,5757,14736,5
19016,9064,10924,18
19017,230,2524,12
19018,6378,19829,10
19019,7147,510,13
19020,1772,9349,12
19021,4932,17264,10
19022,8618,15348,5
19023,2462,5807,20
19024,2094,14507,15
19025,6993,11093,7
19026,3780,16130,24
19027,7617,6398,18
19028,6984,9739,19
19029,3540,13411,7
19030,1218,10469,21
19031,4579,16261,23
19032,9998,10992,22
19033,4601,14279,24
19034,82,13205,7
19035,9131,16272,10
19036,8583,18769,11
19037,1508,6734,6
19038,5338,8310,4
19039,7802,15896,10
19040,6344,10156,3
19041,9249,2489,19
19042,9782,15030,22
19043,6970,13992,1
19044,3398,18359,3
19045,113,15070,16
19046,4564,15706,17
19047,3712,9915,18
19048,8204,19421,5
19049,6279,18482,10
19050,7785,4391,19
19051,5348,16514,5
19052,8726,1667,13
19053,4890,18699,2
19054,4886,3227,6
19055,4318,16219,11
19056,1265,10451,16
19057,4879,6477,1
19058,7029,5264,1
19059,3648,2090,4
19060,5802,7007,20
19061,5148,18370,12
19062,2503,16101,3
19063,8865,2775,17
19064,1239,19348,21
19065,6113,17652,9
19066,4933,7774,4
19067,7680,10029,10
19068,7356,5812,22
19069,7453,16638,14
19070,1941,10156,24
19071,3825,18177,15
19072,2348,19477,6
19073,7589,3629,1
19074,3266,4800,10
19075,9919,7281,9
19076,1592,1834,10
19077,6777,17431,18
19078,9934,16243,21
19079,4259,15584,16
19080,5843,10101,24
19081,5298,13849,16
19082,6914,14829,2
19083,2658,7531,22
19084,916,14688,5
19085,1543,8830,7
19086,178,14874,23
19087,5393,11723,18
19088,1819,10327,16
19089,2630,7783,3
19090,7358,16178,5
19091,6150,3492,17
19092,328,15936,14
19093,7529,6011,15
19094,2980,17868,18
19095,4719,11723,4
19096,5087,16782,9
19097,5875,8161,1
19098,7013,902,23
19099,2330,6957,5
19100,9947,8567,9
19101,9619,10601,14
19102,7142,9533,14
19103,5309,2431,16
19104,7139,5299,11
19105,3041,4826,17
19106,251,14202,23
19107,4992,15088,14
19108,7261,2966,10
19109,1592,18274,4
19110,7576,15996,11
19111,3715,15164,21
19112,2703,6723,9
19113,1476,15154,3
19114,5774,19556,18
19115,7260,17473,4
19116,5924,7946,20
19117,2262,4158,16
19118,2459,9912,17
19119,8023,4716,10
19120,1668,11101,14
19121,4303,15467,8
19122,1958,6848,13
19123,5710,676,22
19124,3294,17552,23
19125,8208,18435,19
19126,8325,1,7
19127,2578,11336,13
19128,3258,10628,15
19129,8112,2514,7
19130,1983,9360,3
19131,9817,19615,5
19132,5466,2943,5
19133,3959,10606,13
19134,6364,428,9
19135,8987,17937,8
19136,6855,8502,14
19137,8974,19397,6
19138,1072,18180,24
19139,466,2092,6
19140,7299,7691,6
19141,2442,7456,14
19142,8048,6954,22
19143,7497,5485,19
19144,5723,8733,12
19145,7434,12430,14
19146,1529,8542,16
19147,2617,2516,17
19148,6889,6018,12
19149,8646,17491,2
19150,2144,9999,2
19151,9625,13320,4
19152,3146,7844,16
19153,7978,1878,14
19154,4335,18715,4
19155,7992,6503,13
19156,7660,7275,7
19157,4430,17875,17
19158,6075,9364,7
19159,5162,11107,2
19160,677,18805,12
19161,8252,10707,19
19162,7321,12196,19
19163,3241,8577,6
19164,8968,7104,8
19165,855,16565,5
19166,5498,17793,24
19167,9650,1972,13
19168,7843,15430,15
19169,3651,7100,5
19170,8870,15970,21
19171,5768,14602,4
19172,760,12166,10
19173,3765,1343,18
19174,7626,8840,23
19175,583,10923,13
19176,3444,10440,16
19177,687,19327,16
19178,962,2055,21
19179,9624,818,19
19180,1682,7341,7
19181,5729,8741,16
19182,3924,6400,16
19183,1796,190,6
19184,7897,3466,20
19185,2605,4048,16
19186,5760,14521,6
19187,677,415,20
19188,5579,16367,20
19189,1712,9613,16
19190,3121,2273,14
19191,6366,4167,17
19192,4606,3795,1
19193,3046,13317,6
19194,9135,3296,13
19195,4200,5581,20
19196,8432,16714,22
19197,1851,7728,8
19198,5385,2011,9
19199,4218,300,15
19200,7983,4424,21
19201,9978,17351,22
19202,6526,3062,24
19203,1225,15997,1
19204,6517,5429,2
19205,9992,3084,21
19206,3205,2758,13
19207,391,6561,16
19208,7271,2540,18
19209,2526,1963,3
19210,3538,776,5
19211,3863,10125,11
19212,3868,18315,8
19213,6167,15350,4
19214,8282,14416,1
19215,8877,10669,3
19216,2547,10786,23
19217,4904,2026,22
19218,795,15185,22
19219,1945,5415,18
19220,1686,7999,2
19221,8572,15373,19
19222,8380,5308,19
19223,6156,12248,6
19224,5588,14077,9
19225,4134,4218,15
19226,6092,16788,15
19227,6124,19958,14
19228,1615,17270,23
19229,2977,6137,18
19230,5515,3848,16
19231,5567,8962,9
19232,710,19421,23
19233,2748,996,7
19234,3498,12784,23
19235,7080,18631,10
19236,5067,13323,14
19237,2860,11706,11
19238,1470,11125,10
19239,4962,13914,22
19240,8236,10806,24
19241,183,1281,11
19242,5935,42,7
19243,29,6847,6
19244,6552,6687,19
19245,3256,5253,9
19246,6319,9071,23
19247,5401,15820,16
19248,1987,5312,15
19249,2136,8194,22
19250,9655,11497,7
19251,470,9026,13
19252,3095,6631,14
19253,5070,2289,23
19254,1418,10077,8
19255,3086,12616,7
19256,6418,16429,8
19257,434,17286,6
19258,9733,5670,18
19259,3180,16392,20
19260,8129,7598,15
19261,3639,749,19
19262,9645,12165,22
19263,2802,322,23
19264,7837,2500,9
19265,25,7968,7
19266,3169,17803,16
19267,3562,11437,15
19268,5984,18443,18
19269,333,1474,5
19270,7603,19831,13
19271,7767,13881,18
19272,3371,15558,12
19273,5563,6882,1
19274,3680,7234,20
19275,3625,5195,18
19276,9030,19416,22
19277,4622,21,23
19278,1637,9136,20
19279,42,15311,3
19280,570,18624,13
19281,7153,10398,1
19282,4192,140,11
19283,6046,13308,15
19284,8208,15212,14
19285,6123,19764,6
19286,7830,4718,16
19287,9713,2607,3
19288,2827,5963,24
19289,5826,12260,6
19290,9265,6659,1
19291,3512,9987,10
19292,4880,13054,21
19293,7808,18866,7
19294,3084,5969,8
19295,2647,12827,6
19296,3834,11028,12
19297,5980,4425,13
19298,4529,1715,20
19299,4317,8652,6
19300,341,16733,10
19301,1937,13563,8
19302,6082,9393,7
19303,1332,2486,9
19304,3684,43,8
19305,4097,13258,20
19306,7975,362,16
19307,7501,3984,2
19308,7687,6570,3
19309,4827,17967,10
19310,6121,1127,6
19311,6200,14935,3
19312,8588,2294,15
19313,9730,13130,5
19314,9792,5005,11
19315,1331,4593,6
19316,2371,863,11
19317,9690,12684,10
19318,5651,5681,16
19319,3325,8500,9
19320,2208,2511,14
19321,8478,10422,2
19322,1154,14967,7
19323,1860,11020,14
19324,2116,16492,9
19325,4851,15417,23
19326,6345,12712,3
19327,8926,4912,21
19328,9907,12862,11
19329,8057,1100,12
19330,4692,10526,17
19331,2707,15043,13
19332,6004,2630,18
19333,3592,355,12
19334,9638,1023,12
19335,8747,15149,20
19336,530,1599,13
19337,6886,13960,19
19338,2508,6565,22
19339,7162,17141,22
19340,6459,6196,17
19341,7927,14337,1
19342,8585,18818,2
19343,8307,17695,16
19344,2199,5507,15
19345,6176,18578,5
19346,3631,2320,22
19347,6125,15054,24
19348,9496,15613,20
19349,9004,399,11
19350,6511,17684,7
19351,8512,14265,17
19352,7880,3422,9
19353,4675,326,20
19354,7373,4447,5
19355,8739,9375,11
19356,1716,12664,10
19357,6856,7063,18
19358,9924,669,14
19359,7184,16863,23
19360,1964,19163,23
19361,6485,3593,1
19362,3649,7374,14
19363,9100,16594,19
19364,8601,17911,3
19365,692,17505,13
19366,7799,1514,8
19367,4057,14577,10
19368,246,19310,13
19369,5335,17177,17
19370,1509,1392,8
19371,3982,5424,2
19372,8957,1775,2
19373,1947,10180,3
19374,8606,5232,20
19375,6416,16509,11
19376,6414,18464,4
19377,268,18771,19
19378,6243,15813,6
19379,5342,12478,6
19380,4695,16630,13
19381,8824,15181,19
19382,4299,9239,15
19383,416,3471,19
19384,4877,11703,14
19385,2119,10904,12
19386,5833,7662,4
19387,735,17843,23
19388,5217,2483,4
19389,5605,15478,12
19390,8289,7230,12
19391,8286,14504,17
19392,5902,19565,13
19393,434,4233,9
19394,8333,11995,18
19395,3717,10782,9
19396,2008,8248,6
19397,7621,19018,6
19398,742,7921,23
19399,5743,7214,16
19400,6291,17388,17
19401,1439,4254,20
19402,3217,13182,21
19403,8893,12435,14
19404,9648,10798,5
19405,7766,4805,8
19406,1860,3000,15
19407,7777,7196,9
19408,2351,1338,10
19409,2241,15089,8
19410,7382,319,15
19411,8677,8287,9
19412,6755,13788,10
19413,9376,999,22
19414,4935,6230,19
19415,6785,15946,10
19416,694,5952,4
19417,6470,7766,6
19418,499,17030,13
19419,3266,18177,4
19420,4016,1954,22
19421,5308,3021,15
19422,9495,1942,4
19423,8292,2023,14
19424,9054,4968,3
19425,7051,5683,2
19426,5709,11131,7
19427,9996,3093,11
19428,1735,1826,16
19429,4069,16355,14
19430,8327,6978,19
19431,2413,10722,23
19432,9754,19255,4
19433,1849,14582,17
19434,2855,4805,5
19435,6049,14831,4
19436,1107,6898,14
19437,4614,15115,9
19438,8763,8040,23
19439,4479,7147,2
19440,9782,10852,7
19441,5628,19931,19
19442,7704,13284,18
19443,1478,14595,8
19444,8879,7720,20
19445,5694,14282,22
19446,2604,11371,9
19447,4878,5925,12
19448,9956,7427,15
19449,4283,7301,4
19450,92,10550,15
19451,1007,4133,5
19452,4209,14455,6
19453,4443,16692,2
19454,4276,19257,15
19455,2459,11470,9
19456,5248,6137,17
19457,288,3750,19
19458,7101,9810,6
19459,8066,11345,16
19460,1591,6841,8
19461,5783,2773,5
19462,7161,15744,5
19463,6410,2971,24
19464,6707,16322,18
19465,2724,1203,9
19466,8577,14993,20
19467,2235,18070,2
19468,4462,19610,9
19469,8167,7813,18
19470,9402,12287,4
19471,6186,5705,12
19472,7783,16987,20
19473,4130,10598,19
19474,1904,17677,4
19475,6966,7162,9
19476,549,8755,11
19477,9130,18977,20
19478,8274,18712,11
19479,2410,2641,4
19480,8623,17988,10
19481,4632,14017,13
19482,8358,1042,13
19483,2415,9883,6
19484,5092,8895,6
19485,116,663,1
19486,8999,14993,15
19487,9686,15237,23
19488,2859,546,16
19489,3380,15825,9
19490,540,10746,18
19491,6662,11015,16
19492,3898,14544,5
19493,6242,17216,8
19494,8406,16268,23
19495,2196,8076,13
19496,5979,16316,22
19497,4189,6822,10
19498,5358,17874,4
19499,4437,3548,17
19500,8687,9957,7
19501,1813,3750,23
19502,4936,16861,22
19503,5893,12436,8
19504,8367,5516,22
19505,3165,2561,23
19506,94,1326,15
19507,1614,14803,24
19508,4472,12703,5
19509,3349,2608,16
19510,4929,18922,14
19511,5095,15109,9
19512,452,13187,16
19513,9868,14520,14
19514,6101,172,5
19515,5966,11644,2
19516,4936,4386,19
19517,1892,8688,3
19518,501,14146,19
19519,2855,14682,14
19520,7608,3174,18
19521,2371,1929,17
19522,7562,6545,13
19523,5260,5427,12
19524,3226,452,9
19525,628,11027,18
19526,7815,17014,2
19527,1309,16828,22
19528,8914,6075,13
